1###I,1323, 1373, 1983, 2030, 2629, 2665
1###II,1323, 1373, 1983, 2030, 2629, 2665
1###III,1323, 1373, 1983, 2030, 2629, 2665
1###AVR,1323, 1373, 1983, 2030, 2629, 2665
1###AVL,1323, 1373, 1983, 2030, 2629, 2665
1###AVF,1323, 1373, 1983, 2030, 2629, 2665
1###V1,1323, 1373, 1983, 2030, 2629, 2665
1###V2,1323, 1373, 1983, 2030, 2629, 2665
1###V3,1323, 1373, 1983, 2030, 2629, 2665
1###V4,1323, 1373, 1983, 2030, 2629, 2665
1###V5,1323, 1373, 1983, 2030, 2629, 2665
1###V6,1323, 1373, 1983, 2030, 2629, 2665
10###I,1164, 1233, 1644, 1717, 2127, 2193
10###II,1164, 1233, 1644, 1717, 2127, 2193
10###III,1164, 1233, 1644, 1717, 2127, 2193
10###AVR,1164, 1233, 1644, 1717, 2127, 2193
10###AVL,1164, 1233, 1644, 1717, 2127, 2193
10###AVF,1164, 1233, 1644, 1717, 2127, 2193
10###V1,1164, 1233, 1644, 1717, 2127, 2193
10###V2,1164, 1233, 1644, 1717, 2127, 2193
10###V3,1164, 1233, 1644, 1717, 2127, 2193
10###V4,1164, 1233, 1644, 1717, 2127, 2193
10###V5,1164, 1233, 1644, 1717, 2127, 2193
10###V6,1164, 1233, 1644, 1717, 2127, 2193
100###I,1050, 1093, 1500, 1551, 1943, 2001
100###II,1050, 1093, 1500, 1551, 1943, 2001
100###III,1050, 1093, 1500, 1551, 1943, 2001
100###AVR,1050, 1093, 1500, 1551, 1943, 2001
100###AVL,1050, 1093, 1500, 1551, 1943, 2001
100###AVF,1050, 1093, 1500, 1551, 1943, 2001
100###V1,1050, 1093, 1500, 1551, 1943, 2001
100###V2,1050, 1093, 1500, 1551, 1943, 2001
100###V3,1050, 1093, 1500, 1551, 1943, 2001
100###V4,1050, 1093, 1500, 1551, 1943, 2001
100###V5,1050, 1093, 1500, 1551, 1943, 2001
100###V6,1050, 1093, 1500, 1551, 1943, 2001
101###I,895, 949, 1400, 1451, 1814, 1864
101###II,895, 949, 1400, 1451, 1814, 1864
101###III,895, 949, 1400, 1451, 1814, 1864
101###AVR,895, 949, 1400, 1451, 1814, 1864
101###AVL,895, 949, 1400, 1451, 1814, 1864
101###AVF,895, 949, 1400, 1451, 1814, 1864
101###V1,895, 949, 1400, 1451, 1814, 1864
101###V2,895, 949, 1400, 1451, 1814, 1864
101###V3,895, 949, 1400, 1451, 1814, 1864
101###V4,895, 949, 1400, 1451, 1814, 1864
101###V5,895, 949, 1400, 1451, 1814, 1864
101###V6,895, 949, 1400, 1451, 1814, 1864
102###I,1216, 1263, 1666, 1713, 2124, 2171
102###II,1216, 1263, 1666, 1713, 2124, 2171
102###III,1216, 1263, 1666, 1713, 2124, 2171
102###AVR,1216, 1263, 1666, 1713, 2124, 2171
102###AVL,1216, 1263, 1666, 1713, 2124, 2171
102###AVF,1216, 1263, 1666, 1713, 2124, 2171
102###V1,1216, 1263, 1666, 1713, 2124, 2171
102###V2,1216, 1263, 1666, 1713, 2124, 2171
102###V3,1216, 1263, 1666, 1713, 2124, 2171
102###V4,1216, 1263, 1666, 1713, 2124, 2171
102###V5,1216, 1263, 1666, 1713, 2124, 2171
102###V6,1216, 1263, 1666, 1713, 2124, 2171
103###I,1168, 1218, 1478, 1547, 1718, 1776, 2160, 2222
103###II,1168, 1218, 1478, 1547, 1718, 1776, 2160, 2222
103###III,1168, 1218, 1478, 1547, 1718, 1776, 2160, 2222
103###AVR,1168, 1218, 1478, 1547, 1718, 1776, 2160, 2222
103###AVL,1168, 1218, 1478, 1547, 1718, 1776, 2160, 2222
103###AVF,1168, 1218, 1478, 1547, 1718, 1776, 2160, 2222
103###V1,1168, 1218, 1478, 1547, 1718, 1776, 2160, 2222
103###V2,1168, 1218, 1478, 1547, 1718, 1776, 2160, 2222
103###V3,1168, 1218, 1478, 1547, 1718, 1776, 2160, 2222
103###V4,1168, 1218, 1478, 1547, 1718, 1776, 2160, 2222
103###V5,1168, 1218, 1478, 1547, 1718, 1776, 2160, 2222
103###V6,1168, 1218, 1478, 1547, 1718, 1776, 2160, 2222
104###I,721, 787, 1175, 1241, 1640, 1709
104###II,721, 787, 1175, 1241, 1640, 1709
104###III,721, 787, 1175, 1241, 1640, 1709
104###AVR,721, 787, 1175, 1241, 1640, 1709
104###AVL,721, 787, 1175, 1241, 1640, 1709
104###AVF,721, 787, 1175, 1241, 1640, 1709
104###V1,721, 787, 1175, 1241, 1640, 1709
104###V2,721, 787, 1175, 1241, 1640, 1709
104###V3,721, 787, 1175, 1241, 1640, 1709
104###V4,721, 787, 1175, 1241, 1640, 1709
104###V5,721, 787, 1175, 1241, 1640, 1709
104###V6,721, 787, 1175, 1241, 1640, 1709
105###I,1393, 1447, 1600, 1665, 1854, 1909
105###II,1393, 1447, 1600, 1665, 1854, 1909
105###III,1393, 1447, 1600, 1665, 1854, 1909
105###AVR,1393, 1447, 1600, 1665, 1854, 1909
105###AVL,1393, 1447, 1600, 1665, 1854, 1909
105###AVF,1393, 1447, 1600, 1665, 1854, 1909
105###V1,1393, 1447, 1600, 1665, 1854, 1909
105###V2,1393, 1447, 1600, 1665, 1854, 1909
105###V3,1393, 1447, 1600, 1665, 1854, 1909
105###V4,1393, 1447, 1600, 1665, 1854, 1909
105###V5,1393, 1447, 1600, 1665, 1854, 1909
105###V6,1393, 1447, 1600, 1665, 1854, 1909
106###I,437, 510, 884, 934, 1238, 1289
106###II,437, 510, 884, 934, 1238, 1289
106###III,437, 510, 884, 934, 1238, 1289
106###AVR,437, 510, 884, 934, 1238, 1289
106###AVL,437, 510, 884, 934, 1238, 1289
106###AVF,437, 510, 884, 934, 1238, 1289
106###V1,437, 510, 884, 934, 1238, 1289
106###V2,437, 510, 884, 934, 1238, 1289
106###V3,437, 510, 884, 934, 1238, 1289
106###V4,437, 510, 884, 934, 1238, 1289
106###V5,437, 510, 884, 934, 1238, 1289
106###V6,437, 510, 884, 934, 1238, 1289
107###I,663, 714, 1152, 1204, 1645, 1699
107###II,663, 714, 1152, 1204, 1645, 1699
107###III,663, 714, 1152, 1204, 1645, 1699
107###AVR,663, 714, 1152, 1204, 1645, 1699
107###AVL,663, 714, 1152, 1204, 1645, 1699
107###AVF,663, 714, 1152, 1204, 1645, 1699
107###V1,663, 714, 1152, 1204, 1645, 1699
107###V2,663, 714, 1152, 1204, 1645, 1699
107###V3,663, 714, 1152, 1204, 1645, 1699
107###V4,663, 714, 1152, 1204, 1645, 1699
107###V5,663, 714, 1152, 1204, 1645, 1699
107###V6,663, 714, 1152, 1204, 1645, 1699
108###I,896, 938, 1279, 1324, 1656, 1699
108###II,896, 938, 1279, 1324, 1656, 1699
108###III,896, 938, 1279, 1324, 1656, 1699
108###AVR,896, 938, 1279, 1324, 1656, 1699
108###AVL,896, 938, 1279, 1324, 1656, 1699
108###AVF,896, 938, 1279, 1324, 1656, 1699
108###V1,896, 938, 1279, 1324, 1656, 1699
108###V2,896, 938, 1279, 1324, 1656, 1699
108###V3,896, 938, 1279, 1324, 1656, 1699
108###V4,896, 938, 1279, 1324, 1656, 1699
108###V5,896, 938, 1279, 1324, 1656, 1699
108###V6,896, 938, 1279, 1324, 1656, 1699
109###I,1025, 1069, 1388, 1431, 1742, 1785
109###II,1025, 1069, 1388, 1431, 1742, 1785
109###III,1025, 1069, 1388, 1431, 1742, 1785
109###AVR,1025, 1069, 1388, 1431, 1742, 1785
109###AVL,1025, 1069, 1388, 1431, 1742, 1785
109###AVF,1025, 1069, 1388, 1431, 1742, 1785
109###V1,1025, 1069, 1388, 1431, 1742, 1785
109###V2,1025, 1069, 1388, 1431, 1742, 1785
109###V3,1025, 1069, 1388, 1431, 1742, 1785
109###V4,1025, 1069, 1388, 1431, 1742, 1785
109###V5,1025, 1069, 1388, 1431, 1742, 1785
109###V6,1025, 1069, 1388, 1431, 1742, 1785
11###I,1267, 1316, 1778, 1830, 2284, 2329
11###II,1267, 1316, 1778, 1830, 2284, 2329
11###III,1267, 1316, 1778, 1830, 2284, 2329
11###AVR,1267, 1316, 1778, 1830, 2284, 2329
11###AVL,1267, 1316, 1778, 1830, 2284, 2329
11###AVF,1267, 1316, 1778, 1830, 2284, 2329
11###V1,1267, 1316, 1778, 1830, 2284, 2329
11###V2,1267, 1316, 1778, 1830, 2284, 2329
11###V3,1267, 1316, 1778, 1830, 2284, 2329
11###V4,1267, 1316, 1778, 1830, 2284, 2329
11###V5,1267, 1316, 1778, 1830, 2284, 2329
11###V6,1267, 1316, 1778, 1830, 2284, 2329
110###I,1581, 1628, 1815, 1886, 2199, 2244
110###II,1581, 1628, 1815, 1886, 2199, 2244
110###III,1581, 1628, 1815, 1886, 2199, 2244
110###AVR,1581, 1628, 1815, 1886, 2199, 2244
110###AVL,1581, 1628, 1815, 1886, 2199, 2244
110###AVF,1581, 1628, 1815, 1886, 2199, 2244
110###V1,1581, 1628, 1815, 1886, 2199, 2244
110###V2,1581, 1628, 1815, 1886, 2199, 2244
110###V3,1581, 1628, 1815, 1886, 2199, 2244
110###V4,1581, 1628, 1815, 1886, 2199, 2244
